frame,landmark_index,x,y,z,visibility
3,right_ankle,0.43871229887008667,1.7824122905731201,0.4690459668636322,0.010721402242779732
3,left_heel,0.6099391579627991,1.8184056282043457,0.4809476435184479,0.015298044309020042
3,right_heel,0.43854576349258423,1.8314049243927002,0.4967958331108093,0.020340273156762123
3,left_foot_index,0.5854377150535583,1.9045816659927368,0.1631263792514801,0.010704741813242435
3,right_foot_index,0.4619729518890381,1.9006211757659912,0.1501101702451706,0.020553721114993095
4,nose,0.5234041213989258,0.2678180932998657,-0.6673513650894165,0.9997374415397644
4,left_eye_inner,0.5405871868133545,0.22996585071086884,-0.6233839392662048,0.9994621276855469
4,left_eye,0.5504423975944519,0.22898994386196136,-0.6236065626144409,0.9993909001350403
4,left_eye_outer,0.5593276023864746,0.22800852358341217,-0.623494029045105,0.9993138909339905
4,right_eye_inner,0.5042721629142761,0.23364202678203583,-0.6314826011657715,0.9995924234390259
4,right_eye,0.4916728138923645,0.2349817007780075,-0.6315900683403015,0.9996178150177002
4,right_eye_outer,0.4807046949863434,0.2369574010372162,-0.6320580244064331,0.9996576905250549
4,left_ear,0.5755643844604492,0.24469247460365295,-0.3379872441291809,0.999157726764679
4,right_ear,0.4680555462837219,0.25815263390541077,-0.37018129229545593,0.9996922612190247
4,mouth_left,0.547980785369873,0.3102928400039673,-0.5594512224197388,0.9999000430107117
4,mouth_right,0.5026267766952515,0.3142676055431366,-0.5688100457191467,0.9999425411224365
4,left_shoulder,0.6643277406692505,0.49726030230522156,-0.17943206429481506,0.9996533989906311
4,right_shoulder,0.38605672121047974,0.4871019124984741,-0.2089717835187912,0.9996383190155029
4,left_elbow,0.7110154628753662,0.7889267206192017,-0.16372790932655334,0.9831892848014832
4,right_elbow,0.34260615706443787,0.7917734384536743,-0.22189727425575256,0.9937706589698792
4,left_wrist,0.5967710614204407,0.9574036002159119,-0.48414602875709534,0.9035418033599854
4,right_wrist,0.46864038705825806,0.9516276717185974,-0.5554682612419128,0.9043170213699341
4,left_pinky,0.5704618096351624,1.0122971534729004,-0.5907310247421265,0.7691594362258911
4,right_pinky,0.5119737386703491,1.007633090019226,-0.6508063077926636,0.7481091022491455
4,left_index,0.5475515127182007,0.9823893904685974,-0.6199945211410522,0.7896198630332947
4,right_index,0.5287532806396484,0.9729427695274353,-0.6872423887252808,0.7845515608787537
4,left_thumb,0.5507887005805969,0.9622103571891785,-0.5014477968215942,0.7911615967750549
4,right_thumb,0.51957106590271,0.9544225931167603,-0.5715630650520325,0.7865350246429443
4,left_hip,0.6115981340408325,1.0182268619537354,-0.019190693274140358,0.9009077548980713
4,right_hip,0.4462919235229492,1.0218260288238525,0.02048351801931858,0.8941811323165894
4,left_knee,0.6057564616203308,1.4462860822677612,0.01021227054297924,0.16390152275562286
4,right_knee,0.42140793800354004,1.447354793548584,0.07471760362386703,0.05886579304933548
4,left_ankle,0.6043465733528137,1.7958660125732422,0.4923877716064453,0.01208049338310957
4,right_ankle,0.4344126582145691,1.7997921705245972,0.41069871187210083,0.010337780229747295
4,left_heel,0.6073855757713318,1.8414438962936401,0.5220713019371033,0.014419198967516422
4,right_heel,0.4343340992927551,1.8484622240066528,0.435141384601593,0.019613029435276985
4,left_foot_index,0.5819326639175415,1.9252468347549438,0.1965905725955963,0.010054262354969978
4,right_foot_index,0.4596293866634369,1.9199035167694092,0.07435263693332672,0.019294800236821175
5,nose,0.5240522027015686,0.2670985162258148,-0.5967434048652649,0.999735414981842
5,left_eye_inner,0.5409919023513794,0.2295800894498825,-0.5544382929801941,0.9994620680809021
5,left_eye,0.550579309463501,0.22866760194301605,-0.5546382665634155,0.9993922114372253
5,left_eye_outer,0.5594605207443237,0.22781933844089508,-0.554482102394104,0.9993194341659546
5,right_eye_inner,0.5046104192733765,0.2330949455499649,-0.5627041459083557,0.9995948076248169
5,right_eye,0.4918273389339447,0.23464955389499664,-0.5628191828727722,0.9996208548545837
5,right_eye_outer,0.48086977005004883,0.236759752035141,-0.5632869005203247,0.9996607303619385
5,left_ear,0.5756899118423462,0.2446976751089096,-0.28590625524520874,0.9991577863693237
5,right_ear,0.46804895997047424,0.2580691874027252,-0.31910765171051025,0.9996960759162903
5,mouth_left,0.5482763051986694,0.31029024720191956,-0.49550023674964905,0.9998955130577087
5,mouth_right,0.5030112266540527,0.31424394249916077,-0.5051003098487854,0.9999401569366455
5,left_shoulder,0.6643000245094299,0.4971291124820709,-0.14480474591255188,0.9996514916419983
5,right_shoulder,0.3860762417316437,0.48623594641685486,-0.18829761445522308,0.9996406435966492
5,left_elbow,0.7105614542961121,0.7895585298538208,-0.14494912326335907,0.9826327562332153
5,right_elbow,0.34259742498397827,0.7931069135665894,-0.21511702239513397,0.9931930303573608
5,left_wrist,0.5967661738395691,0.9578999876976013,-0.45308175683021545,0.9070611000061035
5,right_wrist,0.4692865312099457,0.95169997215271,-0.5214639902114868,0.9021415710449219
5,left_pinky,0.5704349279403687,1.0132358074188232,-0.5584189295768738,0.7798224687576294
5,right_pinky,0.5122426748275757,1.008311152458191,-0.6130694150924683,0.7520912885665894
5,left_index,0.5473586320877075,0.9838572144508362,-0.5845592021942139,0.7993690371513367
5,right_index,0.5290126204490662,0.9739631414413452,-0.6462665796279907,0.7872964143753052
5,left_thumb,0.5507045984268188,0.9639585018157959,-0.46915358304977417,0.7999617457389832
5,right_thumb,0.5196899771690369,0.9553382992744446,-0.5361868143081665,0.7881152629852295
5,left_hip,0.6128672361373901,1.0215831995010376,-0.01714949682354927,0.8935150504112244
5,right_hip,0.44724583625793457,1.0251226425170898,0.01849103346467018,0.8881036043167114
5,left_knee,0.6060765981674194,1.451006531715393,0.011969955638051033,0.15276221930980682
5,right_knee,0.4221016466617584,1.455201506614685,0.06748597323894501,0.05518515780568123
5,left_ankle,0.6049282550811768,1.8039215803146362,0.4413578510284424,0.011435049585998058
5,right_ankle,0.4349648058414459,1.8124969005584717,0.3760012686252594,0.009836924262344837
5,left_heel,0.6079590916633606,1.8496567010879517,0.46710920333862305,0.013496006838977337
5,right_heel,0.43487414717674255,1.8628655672073364,0.39758118987083435,0.018520908430218697
5,left_foot_index,0.5823537707328796,1.9343993663787842,0.15462318062782288,0.009424690157175064
5,right_foot_index,0.4596738815307617,1.9312645196914673,0.05146440863609314,0.01808209717273712
6,nose,0.5244913101196289,0.26620328426361084,-0.6781934499740601,0.9997104406356812
6,left_eye_inner,0.5414954423904419,0.22885814309120178,-0.6342433094978333,0.9994308352470398
6,left_eye,0.5507233142852783,0.2281152904033661,-0.6344237923622131,0.9993597865104675
6,left_eye_outer,0.559759259223938,0.22749175131320953,-0.6342841982841492,0.9992884397506714
6,right_eye_inner,0.5051169991493225,0.2318384200334549,-0.6428980827331543,0.9995731115341187
6,right_eye,0.4920036792755127,0.23345161974430084,-0.6430432200431824,0.9996024966239929
6,right_eye_outer,0.48112910985946655,0.23569618165493011,-0.6435273289680481,0.9996452927589417
6,left_ear,0.5759381651878357,0.2446879893541336,-0.3464930057525635,0.9991121888160706
6,right_ear,0.46804460883140564,0.25703495740890503,-0.37720152735710144,0.9996860027313232
6,mouth_left,0.5483694672584534,0.3102474510669708,-0.5689208507537842,0.9998853802680969
6,mouth_right,0.5030897855758667,0.31410616636276245,-0.578916609287262,0.999934732913971
6,left_shoulder,0.6643033623695374,0.4969739615917206,-0.17286673188209534,0.9996542930603027
6,right_shoulder,0.3862418532371521,0.4854182004928589,-0.22162064909934998,0.9996479153633118
6,left_elbow,0.7107235193252563,0.7899435758590698,-0.14129358530044556,0.9827579259872437
6,right_elbow,0.342768132686615,0.7942143082618713,-0.2351035624742508,0.9929476380348206
6,left_wrist,0.5988023281097412,0.9579032063484192,-0.45557135343551636,0.9094122648239136
6,right_wrist,0.4693417549133301,0.9521213173866272,-0.528946042060852,0.9024629592895508
6,left_pinky,0.5734590291976929,1.0132955312728882,-0.559283435344696,0.7871736884117126
6,right_pinky,0.5118662118911743,1.0085340738296509,-0.6305743455886841,0.7581713795661926
6,left_index,0.5513865351676941,0.9849566221237183,-0.5913398265838623,0.8058980107307434
6,right_index,0.5291827917098999,0.9739865064620972,-0.6718692779541016,0.7918035387992859
6,left_thumb,0.5535359382629395,0.9646496176719666,-0.4734414219856262,0.8053216338157654
6,right_thumb,0.5199537873268127,0.955415666103363,-0.5464321374893188,0.7911958694458008
6,left_hip,0.613831639289856,1.0241369009017944,-0.006817919202148914,0.8982188105583191
6,right_hip,0.4470972418785095,1.0250048637390137,0.007940060459077358,0.8936399221420288
6,left_knee,0.6061909794807434,1.4500861167907715,0.06711883097887039,0.14902079105377197
6,right_knee,0.4227208197116852,1.4537767171859741,0.08042512089014053,0.05471524968743324
6,left_ankle,0.6059057116508484,1.800196886062622,0.5136164426803589,0.01173092145472765
6,right_ankle,0.4367401599884033,1.8078346252441406,0.4418644905090332,0.009943734854459763
6,left_heel,0.6090253591537476,1.8451931476593018,0.5500827431678772,0.013490050099790096
6,right_heel,0.4373055100440979,1.8565983772277832,0.46860289573669434,0.01856253296136856
6,left_foot_index,0.5826568603515625,1.9294553995132446,0.21886996924877167,0.009189365431666374
6,right_foot_index,0.46118536591529846,1.9271214008331299,0.11170558631420135,0.01720784604549408
7,nose,0.5253143906593323,0.2663262188434601,-0.6563378572463989,0.9997040629386902
7,left_eye_inner,0.5419391393661499,0.22916345298290253,-0.6152212023735046,0.999421238899231
7,left_eye,0.5508486032485962,0.22848550975322723,-0.6153749227523804,0.9993517994880676
7,left_eye_outer,0.5599371194839478,0.22791844606399536,-0.6152554750442505,0.9992812275886536
7,right_eye_inner,0.5060343742370605,0.23188255727291107,-0.6253119707107544,0.9995691776275635
7,right_eye,0.49261474609375,0.2334776073694229,-0.6254888772964478,0.9996007084846497
7,right_eye_outer,0.48182210326194763,0.23569756746292114,-0.6259344816207886,0.9996436834335327
7,left_ear,0.5759556293487549,0.24497634172439575,-0.3388303518295288,0.9990969896316528
7,right_ear,0.4681127667427063,0.257002055644989,-0.37964093685150146,0.9996851086616516
7,mouth_left,0.5485509634017944,0.3104158341884613,-0.5509467720985413,0.9998794198036194
7,mouth_right,0.5037081241607666,0.3141774833202362,-0.5630508661270142,0.9999319911003113
7,left_shoulder,0.664035439491272,0.4961191415786743,-0.16964881122112274,0.9996563196182251
7,right_shoulder,0.38629621267318726,0.4845687747001648,-0.22632113099098206,0.9996547102928162
7,left_elbow,0.7107280492782593,0.7902988195419312,-0.13285863399505615,0.9826211333274841
7,right_elbow,0.34275558590888977,0.7942131757736206,-0.21653421223163605,0.992693305015564
7,left_wrist,0.5988789200782776,0.9581869840621948,-0.43254104256629944,0.9114898443222046
7,right_wrist,0.4698127210140228,0.9527215361595154,-0.4846471846103668,0.9018173813819885
7,left_pinky,0.5734713673591614,1.0135397911071777,-0.5322003364562988,0.7944945693016052
7,right_pinky,0.5124222040176392,1.0094603300094604,-0.5718529224395752,0.7620007395744324
7,left_index,0.5512584447860718,0.9857347011566162,-0.5644678473472595,0.8125771880149841
7,right_index,0.5292694568634033,0.9748155474662781,-0.6084715723991394,0.7944455742835999
7,left_thumb,0.5535178780555725,0.9656490683555603,-0.4496808648109436,0.8106489777565002
7,right_thumb,0.5200029611587524,0.9563111066818237,-0.4986765384674072,0.7924215793609619
7,left_hip,0.6145332455635071,1.0238627195358276,-0.005000234581530094,0.8988486528396606
7,right_hip,0.4483136236667633,1.0251795053482056,0.006070880219340324,0.8957252502441406
7,left_knee,0.6078404188156128,1.4497313499450684,0.045469772070646286,0.14616315066814423
7,right_knee,0.42599669098854065,1.4550079107284546,0.04542846232652664,0.05478464439511299
7,left_ankle,0.6092993021011353,1.800436019897461,0.4574982225894928,0.012170182541012764
7,right_ankle,0.440911203622818,1.8110769987106323,0.34015244245529175,0.010457566939294338
7,left_heel,0.6122203469276428,1.8452339172363281,0.4848102033138275,0.013589727692306042
7,right_heel,0.44142159819602966,1.8610657453536987,0.35967516899108887,0.019035818055272102
7,left_foot_index,0.5870006680488586,1.9306689500808716,0.1796472817659378,0.00912648905068636
7,right_foot_index,0.46363720297813416,1.9284663200378418,0.019618626683950424,0.016812628135085106
8,nose,0.5253113508224487,0.26644864678382874,-0.7237130403518677,0.9996974468231201
8,left_eye_inner,0.5419570207595825,0.22936825454235077,-0.68201744556427,0.9994140267372131
8,left_eye,0.5508421659469604,0.22877147793769836,-0.6821219325065613,0.9993456602096558
8,left_eye_outer,0.5600627660751343,0.2282216101884842,-0.6820449829101562,0.9992763996124268
8,right_eye_inner,0.5060535669326782,0.23198167979717255,-0.6941519975662231,0.9995638132095337
8,right_eye,0.49260181188583374,0.23362134397029877,-0.6942934393882751,0.9995964765548706
8,right_eye_outer,0.4818252921104431,0.23575446009635925,-0.6947559714317322,0.9996389746665955
8,left_ear,0.5762246251106262,0.2454981505870819,-0.3803706169128418,0.9990885853767395
8,right_ear,0.4679369330406189,0.2571631968021393,-0.43275028467178345,0.9996810555458069
8,mouth_left,0.5485272407531738,0.31052350997924805,-0.6075567007064819,0.9998766779899597
8,mouth_right,0.5034824013710022,0.31433138251304626,-0.6229896545410156,0.999930202960968
8,left_shoulder,0.6640481352806091,0.4958927035331726,-0.1805722415447235,0.9996607899665833
8,right_shoulder,0.3863208293914795,0.48361074924468994,-0.2599092721939087,0.9996593594551086
8,left_elbow,0.7108136415481567,0.7910062074661255,-0.1455688178539276,0.9828395247459412
8,right_elbow,0.342876672744751,0.7942078709602356,-0.2625787854194641,0.9921678900718689
8,left_wrist,0.5992516279220581,0.9573821425437927,-0.45263534784317017,0.9133294820785522
8,right_wrist,0.46984896063804626,0.9527122974395752,-0.6033233404159546,0.8969951272010803
8,left_pinky,0.5737870335578918,1.0130623579025269,-0.5552541613578796,0.7996758222579956
8,right_pinky,0.5115910768508911,1.009517788887024,-0.7038398385047913,0.7594531774520874
8,left_index,0.5511640310287476,0.9856160283088684,-0.5837880373001099,0.8172829151153564
8,right_index,0.5291821360588074,0.9748970866203308,-0.7458086013793945,0.7913535833358765
8,left_thumb,0.5535844564437866,0.9656432867050171,-0.46924805641174316,0.8138939738273621
8,right_thumb,0.5199964046478271,0.9564045667648315,-0.6211735010147095,0.787762463092804
8,left_hip,0.6145174503326416,1.024771809577942,-0.0036572604440152645,0.8987970352172852
8,right_hip,0.44734281301498413,1.0252506732940674,0.004736072383821011,0.8958754539489746
8,left_knee,0.6067320704460144,1.4481316804885864,0.08060033619403839,0.14200259745121002
8,right_knee,0.4241268038749695,1.452527642250061,0.07213734090328217,0.053673021495342255
8,left_ankle,0.6079559922218323,1.7966275215148926,0.5185060501098633,0.012481575831770897
8,right_ankle,0.4389813542366028,1.8058769702911377,0.3792099952697754,0.010540184564888477
8,left_heel,0.6107416749000549,1.8414188623428345,0.542429506778717,0.013558404520154
8,right_heel,0.4396277070045471,1.8551808595657349,0.39505812525749207,0.01922617293894291
8,left_foot_index,0.5843781232833862,1.9272040128707886,0.20279483497142792,0.008957711979746819
8,right_foot_index,0.4620710015296936,1.9249249696731567,0.06429881602525711,0.01621328853070736
9,nose,0.5253026485443115,0.2668488621711731,-0.6230005621910095,0.999697208404541
9,left_eye_inner,0.541978657245636,0.2296694964170456,-0.5824592709541321,0.9994120597839355
9,left_eye,0.5509170293807983,0.22918175160884857,-0.5826448202133179,0.9993446469306946
9,left_eye_outer,0.5600703954696655,0.22876037657260895,-0.5825183391571045,0.9992759227752686
9,right_eye_inner,0.5059835910797119,0.23201696574687958,-0.5908347368240356,0.9995651841163635
9,right_eye,0.4925963282585144,0.23364248871803284,-0.5910242795944214,0.9995993375778198
9,right_eye_outer,0.4817446172237396,0.2357601523399353,-0.5914696455001831,0.9996421933174133
9,left_ear,0.576316237449646,0.24619755148887634,-0.3143717646598816,0.9990816116333008
9,right_ear,0.4679356515407562,0.25717729330062866,-0.3501202166080475,0.9996830224990845
9,mouth_left,0.5485166311264038,0.31087347865104675,-0.5210134387016296,0.9998724460601807
9,mouth_right,0.503379225730896,0.31446370482444763,-0.5311455726623535,0.9999285936355591
9,left_shoulder,0.6640952825546265,0.49588337540626526,-0.15632787346839905,0.9996525049209595
9,right_shoulder,0.3864137530326843,0.4833853542804718,-0.2070951908826828,0.9996543526649475
9,left_elbow,0.710800290107727,0.7912236452102661,-0.13839437067508698,0.9824778437614441
9,right_elbow,0.34287959337234497,0.7944071292877197,-0.2057124674320221,0.9915507435798645
9,left_wrist,0.5992425680160522,0.9573887586593628,-0.44049936532974243,0.9154895544052124
9,right_wrist,0.46952325105667114,0.9527143836021423,-0.4936763644218445,0.8959970474243164
9,left_pinky,0.5736920833587646,1.013066053390503,-0.5429081320762634,0.8071996569633484
