frame,type,landmark_index,x,y,z,visibility
0,face,77,0.5063360333442688,0.31183043122291565,-0.008403399959206581,0.0
0,face,78,0.5058575868606567,0.3112773895263672,-0.005608384497463703,0.0
0,face,79,0.5124396681785583,0.27120834589004517,-0.0193930696696043,0.0
0,face,80,0.5093271732330322,0.3093683123588562,-0.008609006181359291,0.0
0,face,81,0.5116227865219116,0.30855289101600647,-0.010089738294482231,0.0
0,face,82,0.5145799517631531,0.3080276846885681,-0.011348027735948563,0.0
0,face,83,0.5201785564422607,0.3260204493999481,-0.011872577480971813,0.0
0,face,84,0.5140762329101562,0.31436416506767273,-0.015544899739325047,0.0
0,face,85,0.5138881802558899,0.3116166591644287,-0.015502013266086578,0.0
0,face,86,0.5141589641571045,0.3095420002937317,-0.013736656866967678,0.0
0,face,87,0.5147432684898376,0.307850182056427,-0.012892583385109901,0.0
0,face,88,0.5094431042671204,0.309280663728714,-0.00974577572196722,0.0
0,face,89,0.5087896585464478,0.31040874123573303,-0.010755803436040878,0.0
0,face,90,0.5081361532211304,0.31175509095191956,-0.011918477714061737,0.0
0,face,91,0.5076192021369934,0.313529908657074,-0.011414417065680027,0.0
0,face,92,0.5018357038497925,0.2976857125759125,-0.008981985040009022,0.0
0,face,93,0.45450687408447266,0.2773960828781128,0.04973790794610977,0.0
0,face,94,0.5230000615119934,0.2756352424621582,-0.018067872151732445,0.0
0,face,95,0.507671058177948,0.3102142810821533,-0.007552445866167545,0.0
0,face,96,0.5070264935493469,0.31096920371055603,-0.0082401093095541,0.0
0,face,97,0.5160972476005554,0.27884015440940857,-0.013957801274955273,0.0
0,face,98,0.5074964165687561,0.27904844284057617,-0.008551112376153469,0.0
0,face,99,0.5151717662811279,0.2774803638458252,-0.013677645474672318,0.0
0,face,100,0.49852603673934937,0.25285032391548157,-0.00204623956233263,0.0
0,face,101,0.4904319941997528,0.25957295298576355,-0.0015129006933420897,0.0
0,face,102,0.5038756132125854,0.27065902948379517,-0.010044628754258156,0.0
0,face,103,0.4681294858455658,0.17743593454360962,0.014813105575740337,0.0
0,face,104,0.4743611812591553,0.18979042768478394,0.006263372953981161,0.0
0,face,105,0.48020827770233154,0.20600830018520355,-0.0005901401746086776,0.0
0,face,106,0.506834864616394,0.32258832454681396,-0.008602767251431942,0.0
0,face,107,0.5041191577911377,0.2062305361032486,-0.0065513183362782,0.0
0,face,108,0.499453067779541,0.18129849433898926,-0.001723201130516827,0.0
0,face,109,0.4951093792915344,0.1625712811946869,0.003489032154902816,0.0
0,face,110,0.480426549911499,0.23527616262435913,0.006081403233110905,0.0
0,face,111,0.4671471416950226,0.24654026329517365,0.012106911279261112,0.0
0,face,112,0.501569390296936,0.22872385382652283,0.004998261574655771,0.0
0,face,113,0.47177085280418396,0.2264891266822815,0.008160456083714962,0.0
0,face,114,0.507087230682373,0.24166429042816162,-0.004604984540492296,0.0
0,face,115,0.508754551410675,0.26715224981307983,-0.019143691286444664,0.0
0,face,116,0.4612340033054352,0.2543070316314697,0.01679309457540512,0.0
0,face,117,0.4722200334072113,0.25096920132637024,0.007374047301709652,0.0
0,face,118,0.48002779483795166,0.25254425406455994,0.0029483847320079803,0.0
0,face,119,0.49026235938072205,0.24908584356307983,0.0012138168094679713,0.0
0,face,120,0.49728792905807495,0.24432682991027832,0.0008038661908358335,0.0
0,face,121,0.5024069547653198,0.23993954062461853,3.998805186711252e-05,0.0
0,face,122,0.5134196281433105,0.2303333878517151,-0.008969839662313461,0.0
0,face,123,0.4639117121696472,0.2711731791496277,0.014354363083839417,0.0
0,face,124,0.46688634157180786,0.22723247110843658,0.010439549572765827,0.0
0,face,125,0.520404577255249,0.27390074729919434,-0.024349277839064598,0.0
0,face,126,0.5047526359558105,0.25491681694984436,-0.00550078833475709,0.0
0,face,127,0.45038560032844543,0.24016185104846954,0.04871392622590065,0.0
0,face,128,0.5062636137008667,0.23565250635147095,-0.00016809998487588018,0.0
0,face,129,0.5032336711883545,0.2714165449142456,-0.004944100510329008,0.0
0,face,130,0.475210577249527,0.22921356558799744,0.009761734865605831,0.0
0,face,131,0.5078192353248596,0.26238396763801575,-0.01692287251353264,0.0
0,face,132,0.4586973190307617,0.29736238718032837,0.04582146927714348,0.0
0,face,133,0.500784158706665,0.22627399861812592,0.006550895050168037,0.0
0,face,134,0.5121268033981323,0.25703924894332886,-0.021612538024783134,0.0
0,face,135,0.4806060791015625,0.3331150412559509,0.011865360662341118,0.0
0,face,136,0.4806448817253113,0.3434337377548218,0.019526487216353416,0.0
0,face,137,0.45701292157173157,0.2750437259674072,0.0321960411965847,0.0
0,face,138,0.4722305238246918,0.3236386477947235,0.01886841468513012,0.0
0,face,139,0.45589178800582886,0.22391335666179657,0.02795800380408764,0.0
0,face,140,0.5069607496261597,0.35309940576553345,-0.0051982891745865345,0.0
0,face,141,0.5208162665367126,0.2756931781768799,-0.01781373657286167,0.0
0,face,142,0.5005819797515869,0.2616250216960907,-0.004172598011791706,0.0
0,face,143,0.4602317810058594,0.23927071690559387,0.019742710515856743,0.0
0,face,144,0.48555243015289307,0.23055803775787354,0.004959271755069494,0.0
0,face,145,0.4899693429470062,0.23020949959754944,0.003946451935917139,0.0
0,face,146,0.5057172179222107,0.3130057454109192,-0.0076814861968159676,0.0
0,face,147,0.4662569463253021,0.28776830434799194,0.014890976250171661,0.0
0,face,148,0.5179659128189087,0.36230379343032837,-0.004671114031225443,0.0
0,face,149,0.49948203563690186,0.3566935360431671,0.00542727205902338,0.0
0,face,150,0.49084895849227905,0.3517566919326782,0.011576174758374691,0.0
0,face,151,0.5133649706840515,0.17947179079055786,-0.0019314796663820744,0.0
0,face,152,0.529579222202301,0.36138230562210083,-0.005541560705751181,0.0
0,face,153,0.49391937255859375,0.22905650734901428,0.004004132002592087,0.0
0,face,154,0.4974946677684784,0.22751668095588684,0.004962573759257793,0.0
0,face,155,0.49974125623703003,0.226713627576828,0.006241097114980221,0.0
0,face,156,0.4621341824531555,0.2266504168510437,0.015544489026069641,0.0
0,face,157,0.49606555700302124,0.2228914499282837,0.004719002638012171,0.0
0,face,158,0.4917353391647339,0.22214511036872864,0.0035048609133809805,0.0
0,face,159,0.4875151515007019,0.22247934341430664,0.0034547962713986635,0.0
0,face,160,0.4833112061023712,0.22391341626644135,0.004263258073478937,0.0
0,face,161,0.48058441281318665,0.22562238574028015,0.005654952954500914,0.0
0,face,162,0.45064789056777954,0.22045829892158508,0.04202748090028763,0.0
0,face,163,0.4823705554008484,0.23012319207191467,0.006354782730340958,0.0
0,face,164,0.5233976244926453,0.28453075885772705,-0.01430851873010397,0.0
0,face,165,0.5064604878425598,0.2914554178714752,-0.010770109482109547,0.0
0,face,166,0.5098147988319397,0.27308523654937744,-0.01423471886664629,0.0
0,face,167,0.5163784027099609,0.28630179166793823,-0.014460388571023941,0.0
0,face,168,0.5171995759010315,0.21949809789657593,-0.0062049818225204945,0.0
0,face,169,0.48942887783050537,0.3418174684047699,0.006120963953435421,0.0
0,face,170,0.4977946877479553,0.34789007902145386,0.0006525703938677907,0.0
0,face,171,0.5174850821495056,0.35586223006248474,-0.010125582106411457,0.0
0,face,172,0.47233203053474426,0.33289942145347595,0.029554244130849838,0.0
0,face,173,0.49919551610946655,0.22476300597190857,0.005779555533081293,0.0
0,face,174,0.5112308263778687,0.24294069409370422,-0.011320529505610466,0.0
0,face,175,0.5292573571205139,0.35483163595199585,-0.010856643319129944,0.0
0,face,176,0.5083414316177368,0.36037519574165344,-0.0007752239471301436,0.0
0,face,177,0.46038582921028137,0.29314926266670227,0.030176542699337006,0.0
0,face,178,0.5117813944816589,0.308400422334671,-0.01150848064571619,0.0
0,face,179,0.5110702514648438,0.3098754584789276,-0.01258512306958437,0.0
0,face,180,0.5106267929077148,0.3116915822029114,-0.014006265439093113,0.0
0,face,181,0.5104787349700928,0.3141385316848755,-0.013909636065363884,0.0
0,face,182,0.5129611492156982,0.32491761445999146,-0.01111257541924715,0.0
0,face,183,0.5066001415252686,0.310371458530426,-0.007358034141361713,0.0
0,face,184,0.5056856274604797,0.3103066086769104,-0.007523244712501764,0.0
0,face,185,0.5048622488975525,0.3099471628665924,-0.007512142416089773,0.0
0,face,186,0.49847960472106934,0.3055100440979004,-0.006297130603343248,0.0
0,face,187,0.47490325570106506,0.2900691032409668,0.004906644579023123,0.0
0,face,188,0.5103127360343933,0.23539826273918152,-0.006355373188853264,0.0
0,face,189,0.5054299831390381,0.22210386395454407,0.0036655988078564405,0.0
0,face,190,0.5015801191329956,0.22266098856925964,0.005196023732423782,0.0
0,face,191,0.5076611638069153,0.31024599075317383,-0.006858308333903551,0.0
0,face,192,0.4751017391681671,0.31063005328178406,0.010676397942006588,0.0
0,face,193,0.5108097791671753,0.22237853705883026,-0.0029880073852837086,0.0
0,face,194,0.510135293006897,0.3346366286277771,-0.00904929544776678,0.0
0,face,195,0.520253598690033,0.24347688257694244,-0.020410101860761642,0.0
0,face,196,0.5146729946136475,0.23814986646175385,-0.014384321868419647,0.0
0,face,197,0.5193003416061401,0.2357119768857956,-0.015261147171258926,0.0
0,face,198,0.5084986686706543,0.25574788451194763,-0.01191745139658451,0.0
0,face,199,0.5285525321960449,0.3457564115524292,-0.013221798464655876,0.0
0,face,200,0.5275483727455139,0.33494195342063904,-0.012370232492685318,0.0
0,face,201,0.5190210342407227,0.33620983362197876,-0.011798524297773838,0.0
0,face,202,0.49610137939453125,0.32456114888191223,-0.003030216321349144,0.0
0,face,203,0.49931567907333374,0.27878615260124207,-0.004687950946390629,0.0
0,face,204,0.5026608109474182,0.33093827962875366,-0.006102615036070347,0.0
0,face,205,0.4871021509170532,0.2800409197807312,-0.0034709335304796696,0.0
0,face,206,0.495199590921402,0.28814446926116943,-0.005205878987908363,0.0
0,face,207,0.48319777846336365,0.29464370012283325,-0.0007311337976716459,0.0
0,face,208,0.5179200768470764,0.34688982367515564,-0.012246751226484776,0.0
0,face,209,0.5054028630256653,0.2608014941215515,-0.008706595748662949,0.0
0,face,210,0.49134162068367004,0.33184781670570374,0.0011145228054374456,0.0
0,face,211,0.4994628131389618,0.33874985575675964,-0.0026955397333949804,0.0
0,face,212,0.4909122586250305,0.31586378812789917,-0.0014477662043645978,0.0
0,face,213,0.46869513392448425,0.30186739563941956,0.015662577003240585,0.0
0,face,214,0.48334595561027527,0.3182254135608673,0.003394300350919366,0.0
0,face,215,0.4648166298866272,0.3095015287399292,0.026562511920928955,0.0
0,face,216,0.49184083938598633,0.30037903785705566,-0.0039859553799033165,0.0
0,face,217,0.508052408695221,0.24878434836864471,-0.008183786645531654,0.0
0,face,218,0.5107802748680115,0.27014875411987305,-0.02033788524568081,0.0
0,face,219,0.507461428642273,0.2729465067386627,-0.015079546719789505,0.0
0,face,220,0.5128033757209778,0.26457223296165466,-0.02379222959280014,0.0
0,face,221,0.5011760592460632,0.21770259737968445,0.002056979574263096,0.0
0,face,222,0.4924249053001404,0.215096116065979,0.0003995534498244524,0.0
0,face,223,0.48492199182510376,0.21507935225963593,-0.00014497899974230677,0.0
0,face,224,0.4786137342453003,0.2172398418188095,0.0013208069140091538,0.0
0,face,225,0.47421157360076904,0.22098131477832794,0.004110854584723711,0.0
0,face,226,0.4710415303707123,0.23293937742710114,0.011438142508268356,0.0
0,face,227,0.4544965624809265,0.2574703097343445,0.032181862741708755,0.0
0,face,228,0.4766221046447754,0.24205845594406128,0.007322460878640413,0.0
0,face,229,0.4825676381587982,0.24338844418525696,0.004433099180459976,0.0
0,face,230,0.4898304045200348,0.2416735291481018,0.002755353692919016,0.0
0,face,231,0.4962325096130371,0.23845334351062775,0.002541829366236925,0.0
0,face,232,0.5009645819664001,0.23518551886081696,0.002773969667032361,0.0
0,face,233,0.5042672157287598,0.2325136959552765,0.0029029345605522394,0.0
0,face,234,0.45206981897354126,0.25860488414764404,0.051012445241212845,0.0
0,face,235,0.5076006054878235,0.27520498633384705,-0.012682942673563957,0.0
0,face,236,0.5120351314544678,0.24978391826152802,-0.0156871285289526,0.0
0,face,237,0.5146844387054443,0.2697703242301941,-0.024246729910373688,0.0
0,face,238,0.5174927711486816,0.27333927154541016,-0.02232491411268711,0.0
0,face,239,0.514632523059845,0.27125105261802673,-0.0218143742531538,0.0
0,face,240,0.509169340133667,0.2774586081504822,-0.011091300286352634,0.0
0,face,241,0.5186665058135986,0.2737402617931366,-0.023683398962020874,0.0
0,face,242,0.519036591053009,0.2755711078643799,-0.017836596816778183,0.0
0,face,243,0.5030377507209778,0.22651147842407227,0.005947887431830168,0.0
0,face,244,0.5066618323326111,0.22851860523223877,0.002868559444323182,0.0
0,face,245,0.508948564529419,0.2299838662147522,-0.0010489546693861485,0.0
0,face,246,0.4789193272590637,0.226974219083786,0.007105542346835136,0.0
0,face,247,0.475225567817688,0.2254185825586319,0.007142295595258474,0.0
0,face,248,0.524589478969574,0.24399332702159882,-0.018294446170330048,0.0
0,face,249,0.5502017736434937,0.22271449863910675,0.012560333125293255,0.0
0,face,250,0.5276875495910645,0.2730103135108948,-0.01735861226916313,0.0
0,face,251,0.5688340663909912,0.1880035698413849,0.04077555984258652,0.0
0,face,252,0.5377097725868225,0.22808697819709778,0.0062401448376476765,0.0
0,face,253,0.5421744585037231,0.22861406207084656,0.006844885181635618,0.0
0,face,254,0.5467909574508667,0.2287200689315796,0.008493375033140182,0.0
0,face,255,0.5530166625976562,0.22539418935775757,0.01311310101300478,0.0
0,face,256,0.5339106321334839,0.22682277858257294,0.0064280093647539616,0.0
0,face,257,0.5433225631713867,0.21307967603206635,0.005460824817419052,0.0
0,face,258,0.5383756756782532,0.21331828832626343,0.005276078823953867,0.0
0,face,259,0.5480567216873169,0.21398523449897766,0.00721231522038579,0.0
0,face,260,0.5513343214988708,0.21591882407665253,0.009383605793118477,0.0
0,face,261,0.5582275986671448,0.22971656918525696,0.01546279713511467,0.0
0,face,262,0.5467456579208374,0.3370705246925354,-0.005139816552400589,0.0
0,face,263,0.5522487759590149,0.22152453660964966,0.014245337806642056,0.0
0,face,264,0.5744169354438782,0.22241729497909546,0.039649974554777145,0.0
0,face,265,0.5640749335289001,0.22476905584335327,0.021220184862613678,0.0
0,face,266,0.5460212230682373,0.2607657015323639,-0.000904350308701396,0.0
0,face,267,0.5227908492088318,0.2999586760997772,-0.015176326036453247,0.0
0,face,268,0.522686779499054,0.3055936098098755,-0.012959451414644718,0.0
0,face,269,0.5288506746292114,0.30168724060058594,-0.011954019777476788,0.0
0,face,270,0.5331834554672241,0.30401718616485596,-0.00844162330031395,0.0
0,face,271,0.5275976657867432,0.3056371212005615,-0.010789181105792522,0.0
0,face,272,0.5316542387008667,0.30621805787086487,-0.007534763775765896,0.0
0,face,273,0.5476495623588562,0.3117019832134247,-0.0025012812111526728,0.0
0,face,274,0.5271532535552979,0.26862338185310364,-0.026175398379564285,0.0
0,face,275,0.5272583961486816,0.2610924541950226,-0.027315132319927216,0.0
0,face,276,0.5579668879508972,0.21113163232803345,0.011393560096621513,0.0
0,face,277,0.5340192914009094,0.2425137460231781,-0.0010479290504008532,0.0
0,face,278,0.5379108786582947,0.2654562294483185,-0.012527181766927242,0.0
0,face,279,0.5377792119979858,0.26139092445373535,-0.010715313255786896,0.0
0,face,280,0.5608007311820984,0.25820034742355347,0.0065164584666490555,0.0
0,face,281,0.525905191898346,0.25184035301208496,-0.023678356781601906,0.0
0,face,282,0.5448132753372192,0.2067827731370926,0.0019761803559958935,0.0
0,face,283,0.5521060824394226,0.2077811360359192,0.006240514572709799,0.0
0,face,284,0.5624426603317261,0.1749383509159088,0.031225359067320824,0.0
0,face,285,0.5253071188926697,0.21328608691692352,-0.003752615535631776,0.0
0,face,286,0.5341993570327759,0.21520312130451202,0.006493343971669674,0.0
0,face,287,0.5510379672050476,0.3047551214694977,0.00020487872825469822,0.0
0,face,288,0.5754937529563904,0.30007460713386536,0.046638283878564835,0.0
0,face,289,0.5343393087387085,0.2705008387565613,-0.011137230321764946,0.0
0,face,290,0.5307117700576782,0.27340126037597656,-0.012587416917085648,0.0
0,face,291,0.5386971831321716,0.3081425130367279,-0.0007526330882683396,0.0
0,face,292,0.5374205708503723,0.30788475275039673,-0.002467549405992031,0.0
0,face,293,0.5546759366989136,0.20262110233306885,0.009482082910835743,0.0
0,face,294,0.5381542444229126,0.26909545063972473,-0.009989787824451923,0.0
0,face,295,0.5358331799507141,0.20817339420318604,-0.001371104852296412,0.0
0,face,296,0.5361343026161194,0.20209234952926636,-0.0017970835324376822,0.0
0,face,297,0.5403938293457031,0.15957584977149963,0.011452266946434975,0.0
0,face,298,0.5594984292984009,0.18484091758728027,0.018650876358151436,0.0
0,face,299,0.5385949015617371,0.1763882339000702,0.004318182822316885,0.0
0,face,300,0.561234176158905,0.20683638751506805,0.01640305481851101,0.0
0,face,301,0.565994918346405,0.19492362439632416,0.027737660333514214,0.0
0,face,302,0.5226652026176453,0.3032197952270508,-0.014685156755149364,0.0
0,face,303,0.5280889272689819,0.30389678478240967,-0.011686461977660656,0.0
0,face,304,0.5323106050491333,0.30517223477363586,-0.008494039066135883,0.0
0,face,305,0.5332192778587341,0.2721734046936035,-0.010458667762577534,0.0
0,face,306,0.5380077362060547,0.3080326318740845,-0.00170314300339669,0.0
0,face,307,0.5352608561515808,0.3085664212703705,-0.0058246636763215065,0.0
0,face,308,0.5367760062217712,0.3077356815338135,-0.002741441363468766,0.0
0,face,309,0.5321472883224487,0.2680096924304962,-0.018065152689814568,0.0
0,face,310,0.531234622001648,0.3067903518676758,-0.006649578455835581,0.0
0,face,311,0.5272825360298157,0.3065680265426636,-0.008674690499901772,0.0
0,face,312,0.5228189826011658,0.306932657957077,-0.010567623190581799,0.0
0,face,313,0.5327887535095215,0.32375699281692505,-0.01109925378113985,0.0
0,face,314,0.5231519341468811,0.3133853077888489,-0.014712948352098465,0.0
0,face,315,0.5227223634719849,0.3105991780757904,-0.014642705209553242,0.0
0,face,316,0.5226291418075562,0.30854037404060364,-0.012900281697511673,0.0
0,face,317,0.5226552486419678,0.30698004364967346,-0.012091015465557575,0.0
0,face,318,0.5310527682304382,0.30717647075653076,-0.007774571888148785,0.0
0,face,319,0.5315027832984924,0.307949423789978,-0.008779657073318958,0.0
0,face,320,0.5320557951927185,0.3090690076351166,-0.009857711382210255,0.0
0,face,321,0.5327343940734863,0.3106028437614441,-0.009180079214274883,0.0
0,face,322,0.5447772741317749,0.2905696630477905,-0.006189072038978338,0.0
0,face,323,0.5770032405853271,0.25904354453086853,0.05816234275698662,0.0
0,face,324,0.5341638922691345,0.30751532316207886,-0.00506719620898366,0.0
0,face,325,0.5345553159713745,0.3079637289047241,-0.0057486966252326965,0.0
0,face,326,0.5294607877731323,0.27669936418533325,-0.013241265900433064,0.0
0,face,327,0.5366064310073853,0.2742336690425873,-0.0070113083347678185,0.0
0,face,328,0.5300726890563965,0.2750931680202484,-0.013012055307626724,0.0
0,face,329,0.5395020842552185,0.24636009335517883,0.0007398041198030114,0.0
0,face,330,0.548171877861023,0.2505137324333191,0.002314638579264283,0.0
0,face,331,0.5387205481529236,0.26495561003685,-0.008000334724783897,0.0
